isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780425214763,0425214761,At Risk,,Patricia Daniels Cornwell,Fiction,http://books.google.com/books/content?id=qvLtasbffmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Massachusetts DA who is running for governor looks for a way to employ cutting-edge DNA technology to fight crime, but when a shocking piece of violence intervenes, her state investigator is not so sure it is a random event.",2007.0,3.4,289.0,9832.0,0,18.0,40,At Risk,"9780425214763 A Massachusetts DA who is running for governor looks for a way to employ cutting-edge DNA technology to fight crime, but when a shocking piece of violence intervenes, her state investigator is not so sure it is a random event.",Fiction,0.06413363665342331,0.10400672256946564,0.3167157769203186,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.6430216431617737
9780425215289,0425215288,Goddess of Love,,P. C. Cast,Fiction,http://books.google.com/books/content?id=b9S6wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Desperate to attract the attention of a sexy firefighter, Pea Chamberlain enlists the assistance of Venus, the goddess of Love, to provide the ultimate makeover, but things become complicated when Venus herself loses her heart to the object of Pea's affection. Original.",2007.0,4.05,292.0,4359.0,0,18.0,42,Goddess of Love,"9780425215289 Desperate to attract the attention of a sexy firefighter, Pea Chamberlain enlists the assistance of Venus, the goddess of Love, to provide the ultimate makeover, but things become complicated when Venus herself loses her heart to the object of Pea's affection. Original.",Fiction,0.16312259435653687,0.10400672256946564,0.543565571308136,0.040564414113759995,0.9368456602096558,0.1601599156856537,0.07876548916101456
9780425216026,0425216020,New Moon,,Rebecca York,Fiction,http://books.google.com/books/content?id=EEMSmZQAQBcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When werewolf Logan Marshall is rescued by an extraordinary creature, a beautiful shapeshifter from another dimension, he becomes ensnared in her seductive trap as he helps her save herself--and Earth--from the wrath of her greatest enemy. Original.",2007.0,3.86,323.0,626.0,0,18.0,37,New Moon,"9780425216026 When werewolf Logan Marshall is rescued by an extraordinary creature, a beautiful shapeshifter from another dimension, he becomes ensnared in her seductive trap as he helps her save herself--and Earth--from the wrath of her greatest enemy. Original.",Fiction,0.9042702913284302,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.9368456602096558,0.11169015616178513,0.07876548916101456
9780426203674,0426203674,Cat's Cradle,Warhead,Andrew Cartmel,Fiction,http://books.google.com/books/content?id=qsf4MAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The script editor of the Doctor Who television series from 1987 to 1989 returns with the second adventure in the Cat's Cradle series of Doctor Who novels. As destruction of the environment reaches the point of no return, multinational corporations and super-rich individuals unite in a desperate effort. If Earth is to survive, somebody has to stop them. . . .",1991.0,3.52,262.0,391.0,0,34.0,61,Cat's Cradle: Warhead,"9780426203674 The script editor of the Doctor Who television series from 1987 to 1989 returns with the second adventure in the Cat's Cradle series of Doctor Who novels. As destruction of the environment reaches the point of no return, multinational corporations and super-rich individuals unite in a desperate effort. If Earth is to survive, somebody has to stop them. . . .",Fiction,0.11804269254207611,0.10400672256946564,0.7027426362037659,0.13065986335277557,0.8196826577186584,0.11169015616178513,0.07876548916101456
9780434009053,0434009059,The Hannibal Lecter Trilogy,,Thomas Harris,"Lecter, Hannibal (Fictitious character)",http://books.google.com/books/content?id=rsmgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Red Dragon, The Silence of the Lambs and Hannibal - the three international bestsellers that provided literature with one of its most memorable characters - now available in one volume.",2001.0,4.42,1222.0,789.0,0,24.0,30,The Hannibal Lecter Trilogy,"9780434009053 Red Dragon, The Silence of the Lambs and Hannibal - the three international bestsellers that provided literature with one of its most memorable characters - now available in one volume.",Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.6664069890975952,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780435233075,0435233076,Death of a Salesman,,Arthur Miller,American drama,http://books.google.com/books/content?id=VmJa4tLn0vMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Willy Loman has been a salesman all his life, but at sixty he is forced to take stock of his life and face its futility and failure. His predicament gives him heroic stature in this modern-day tragedy.",1994.0,3.5,117.0,146272.0,0,31.0,37,Death of a Salesman,"9780435233075 Willy Loman has been a salesman all his life, but at sixty he is forced to take stock of his life and face its futility and failure. His predicament gives him heroic stature in this modern-day tragedy.",Nonfiction,0.06413363665342331,0.14734193682670593,0.22039298713207245,0.05094657838344574,0.604819118976593,0.47697797417640686,0.07876548916101456
9780435909611,0435909614,When Rain Clouds Gather,,Bessie Head,Fiction,http://books.google.com/books/content?id=3AzcBdsfW9QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Two exiles--one white, one black--in a poor village in Botswana struggle with tradition, climate, and the local chief as they try to modernize the villagers' farming methods.",1995.0,3.84,185.0,993.0,0,30.0,27,When Rain Clouds Gather,"9780435909611 Two exiles--one white, one black--in a poor village in Botswana struggle with tradition, climate, and the local chief as they try to modernize the villagers' farming methods.",Fiction,0.17525674402713776,0.23067151010036469,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.43804678320884705,0.07876548916101456
9780439176873,0439176875,The Violet Keystone,,Garth Nix,Juvenile Fiction,http://books.google.com/books/content?id=ZXVPPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As they walk the line between success and destruction, Tal and Milla search for hope in a realm where old wars throw the ultimate power up for the control of anyone strong enough to hold it.",2001.0,3.97,233.0,4984.0,0,24.0,36,The Violet Keystone,"9780439176873 As they walk the line between success and destruction, Tal and Milla search for hope in a realm where old wars throw the ultimate power up for the control of anyone strong enough to hold it.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.15872009098529816,0.040564414113759995,0.7789561748504639,0.11169015616178513,0.07876548916101456
9780439178822,0439178827,The Pen is Mightier Than the Sword,,Anne Mazer,Juvenile Fiction,http://books.google.com/books/content?id=p_NMpZLjyLIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Abby enjoys writing the advice column for the fifth-grade newspaper until people become upset with some of her answers, but then the opportunity comes along to use her writing skills to help a friend.",2001.0,3.96,128.0,1063.0,0,24.0,34,The Pen is Mightier Than the Sword,"9780439178822 Abby enjoys writing the advice column for the fifth-grade newspaper until people become upset with some of her answers, but then the opportunity comes along to use her writing skills to help a friend.",Children's Fiction,0.38368839025497437,0.10400672256946564,0.05136279761791229,0.49568623304367065,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439227148,0439227143,The Call of the Wild,,Jack London,Juvenile Fiction,http://books.google.com/books/content?id=j6L-qusnoTUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"When Buck is stolen from his kind family, he must quickly learn a new set of survival rules as he is taken away to the gold-crazed North by unsavory men. Original.",2000.0,3.85,172.0,255627.0,0,25.0,31,The Call of the Wild,"9780439227148 When Buck is stolen from his kind family, he must quickly learn a new set of survival rules as he is taken away to the gold-crazed North by unsavory men. Original.",Children's Fiction,0.2737041115760803,0.25366735458374023,0.36812347173690796,0.040564414113759995,0.9368456602096558,0.11169015616178513,0.07876548916101456
9780439286060,0439286069,Freak the Mighty,,W. Rodman Philbrick,Juvenile Fiction,http://books.google.com/books/content?id=nkbygwlq6U0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"At the beginning of eighth grade, learning disabled Max and his new friend Freak, whose birth defect has affected his body but not his brilliant mind, find that when they combine forces they make a powerful team.",2001.0,4.0,169.0,39447.0,0,24.0,37,Freak the Mighty,"9780439286060 At the beginning of eighth grade, learning disabled Max and his new friend Freak, whose birth defect has affected his body but not his brilliant mind, find that when they combine forces they make a powerful team.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.17595446109771729,0.6021852493286133,0.11169015616178513,0.11066006869077682
9780439294843,0439294843,No More Dead Dogs,,Gordon Korman,Drama,http://books.google.com/books/content?id=8A1lfv8ETv4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For use in schools and libraries only. Truthful Wallace gives a thumbs-down to a book much to the chagrin of his English teacher, who sentences him to help with a stage version of the book. Wallace is unaware that his plot-improvement suggestions will wind up changing the entire production.",2001.0,3.71,180.0,11.0,0,24.0,49,No More Dead Dogs,"9780439294843 For use in schools and libraries only. Truthful Wallace gives a thumbs-down to a book much to the chagrin of his English teacher, who sentences him to help with a stage version of the book. Wallace is unaware that his plot-improvement suggestions will wind up changing the entire production.",Fiction,0.07437770813703537,0.36774319410324097,0.05136279761791229,0.0698440745472908,0.8738833069801331,0.11169015616178513,0.3043176531791687
9780439314558,0439314550,Conversations with J.K. Rowling,,Lindsey Fraser,Juvenile Nonfiction,http://books.google.com/books/content?id=Ly8dlL02FW4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From her birth in Chipping Sodbury near Bristol, England, to the stories about her favorite teachers, to the funny misunderstanding in her first fan letter, the life of the author of the Harry Potter books is revealed. Original. 250,000 first printing.",2001.0,3.99,96.0,4184.0,0,24.0,41,Conversations with J.K. Rowling,"9780439314558 From her birth in Chipping Sodbury near Bristol, England, to the stories about her favorite teachers, to the funny misunderstanding in her first fan letter, the life of the author of the Harry Potter books is revealed. Original. 250,000 first printing.",Children's Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.7272087931632996,0.9368456602096558,0.11169015616178513,0.2735063433647156
9780439321624,043932162X,Quidditch Through the Ages,,J. K. Rowling,"Animals, Mythical",http://books.google.com/books/content?id=d9-FwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A history of the sport Quidditch, answering such questions such as where the Golden Snitch came from, or why the Wigtown Wanderers have meat cleavers on their robes.",2001.0,4.4,240.0,11459.0,0,24.0,28,Quidditch Through the Ages,"9780439321624 A history of the sport Quidditch, answering such questions such as where the Golden Snitch came from, or why the Wigtown Wanderers have meat cleavers on their robes.",Nonfiction,0.06413363665342331,0.12090117484331131,0.05136279761791229,0.040564414113759995,0.7944298982620239,0.11169015616178513,0.07876548916101456
9780439341202,0439341205,Every cloud has a silver lining,,Anne Mazer,Diaries,http://books.google.com/books/content?id=4XVUmgYuvTMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Abby Hayes is starting fifth grade. Her supersibs, the perfect older twins and her genius little brother, have already proved their Hayes worthiness. This is going to be Abby's year ... and she's going to record every moment of it.",2001.0,3.93,118.0,29.0,0,24.0,40,Every cloud has a silver lining,"9780439341202 Abby Hayes is starting fifth grade. Her supersibs, the perfect older twins and her genius little brother, have already proved their Hayes worthiness. This is going to be Abby's year ... and she's going to record every moment of it.",Nonfiction,0.06413363665342331,0.10400672256946564,0.14229094982147217,0.11103767901659012,0.9341608285903931,0.11169015616178513,0.07876548916101456
9780439374897,0439374898,Enchantress from the Stars,,Sylvia Louise Engdahl,Juvenile Fiction,http://books.google.com/books/content?id=bTIDy7gb46gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When young Elana unexpectedly joins the team leaving the spaceship to study the planet Andrecia, she becomes an integral part of an adventure involving three very different civilizations, each one centered on the third planet from the star in its own solar system.",2002.0,3.94,275.0,29.0,0,23.0,43,Enchantress from the Stars,"9780439374897 When young Elana unexpectedly joins the team leaving the spaceship to study the planet Andrecia, she becomes an integral part of an adventure involving three very different civilizations, each one centered on the third planet from the star in its own solar system.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.07790826261043549,0.5494767427444458,0.11169015616178513,0.8266140818595886
9780439389846,0439389844,The truth about Stacey,,Ann M. Martin,Babysitters Club (Imaginary organization),http://books.google.com/books/content?id=OK_Esqf06akC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The truth about Stacey is that she has diabetes. Nobody knows-- except her friends in the Baby-sitters Club. But even they don't know the real truth about Stacey. Stacey's parents are her bigger problem. They won't recognize what she's going through, leaving her feeling more alone than ever.",2002.0,3.85,167.0,50.0,0,23.0,48,The truth about Stacey,"9780439389846 The truth about Stacey is that she has diabetes. Nobody knows-- except her friends in the Baby-sitters Club. But even they don't know the real truth about Stacey. Stacey's parents are her bigger problem. They won't recognize what she's going through, leaving her feeling more alone than ever.",Nonfiction,0.11944262683391571,0.10400672256946564,0.060872774571180344,0.040564414113759995,0.7071113586425781,0.966801643371582,0.3508634567260742
9780439401876,0439401879,The Story of a Seagull and the Cat who Taught Her to Fly,,Luis Sepúlveda;Margaret Sayers Peden;Chris Sheban,Juvenile Fiction,http://books.google.com/books/content?id=R74DHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A seagull, dying from the effects of an oil spill, entrusts her egg to Zorba the cat, who promises to care for it until her chick hatches, then teach the chick to fly. Reprint.",2003.0,4.13,128.0,4791.0,0,22.0,34,The Story of a Seagull and the Cat who Taught Her to Fly,"9780439401876 A seagull, dying from the effects of an oil spill, entrusts her egg to Zorba the cat, who promises to care for it until her chick hatches, then teach the chick to fly. Reprint.",Children's Fiction,0.06413363665342331,0.5851133465766907,0.05136279761791229,0.040564414113759995,0.9503573775291443,0.11169015616178513,0.07876548916101456
9780439405577,0439405572,Don't Know Much about American History,,Kenneth C. Davis,United States,,"Presents, in question and answer format, a history of the United States from the exploration of Christopher Columbus to the terrorist attacks of September 11, 2001.",2003.0,3.9,222.0,21169.0,0,22.0,26,Don't Know Much about American History,"9780439405577 Presents, in question and answer format, a history of the United States from the exploration of Christopher Columbus to the terrorist attacks of September 11, 2001.",Nonfiction,0.06413363665342331,0.10400672256946564,0.8777908086776733,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439405584,0439405580,The Journey,,Kathryn Lasky,Juvenile Fiction,,"Wishing to fight off evil that exists among the owls of the Great Ga'Hoole Tree, Soren, Gylfie, Twilight, and Digger must endure harsh training from the elders to become Ga'Hoolian owls, and carry out their good deeds.",2003.0,4.0,242.0,10946.0,0,22.0,37,The Journey,"9780439405584 Wishing to fight off evil that exists among the owls of the Great Ga'Hoole Tree, Soren, Gylfie, Twilight, and Digger must endure harsh training from the elders to become Ga'Hoolian owls, and carry out their good deeds.",Children's Fiction,0.6340041756629944,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.24094559252262115,0.07876548916101456
9780439405591,0439405599,The Rescue,,Kathryn Lasky,Juvenile Fiction,,"Soren has been reunited with this sister, Eglantine, but now he must deal with the mysterious disappearance of his mentor, Ezylryb, and in his attempt to save his teacher must fight a formidable foe.",2004.0,4.07,198.0,9852.0,0,21.0,34,The Rescue,"9780439405591 Soren has been reunited with this sister, Eglantine, but now he must deal with the mysterious disappearance of his mentor, Ezylryb, and in his attempt to save his teacher must fight a formidable foe.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.5934283137321472,0.040564414113759995,0.5494767427444458,0.23773884773254395,0.07876548916101456
9780439411370,0439411378,The Summit,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=6VlnCfVs_WsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"As Tilt, Perry, Sammi, and Dominic prepare to ascend Mt. Everest, they must deal with low supplies, high altitude, dangerous terrain, government officials, sabotage, and an approaching storm.",2002.0,3.96,154.0,2515.0,0,23.0,28,The Summit,"9780439411370 As Tilt, Perry, Sammi, and Dominic prepare to ascend Mt. Everest, they must deal with low supplies, high altitude, dangerous terrain, government officials, sabotage, and an approaching storm.",Children's Fiction,0.08628568053245544,0.10400672256946564,0.808624804019928,0.043999023735523224,0.7766119241714478,0.11169015616178513,0.07876548916101456
9780439411875,0439411874,"The Girl, the Dragon, and the Wild Magic",,Dave Luckett,Juvenile Fiction,http://books.google.com/books/content?id=1wpcGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Failing out of magic school, Rhianna meets a wizard who realizes she is a Wild Talent, possessing a difficult-to-manage power, and when a dragon comes to town, it's up to Rhianna to master her craft or face certain doom.",2003.0,3.86,119.0,450.0,0,22.0,39,"The Girl, the Dragon, and the Wild Magic","9780439411875 Failing out of magic school, Rhianna meets a wizard who realizes she is a Wild Talent, possessing a difficult-to-manage power, and when a dragon comes to town, it's up to Rhianna to master her craft or face certain doom.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.7643588781356812,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439420068,0439420067,Eat!,,Roberta Grobel Intrater,Juvenile Nonfiction,http://books.google.com/books/content?id=BnQ2nwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A group of babies enjoys some favorite foods--along with making as big as mess on their faces as possible while they eat. On board pages.,2002.0,3.95,10.0,54.0,0,23.0,25,Eat!,9780439420068 A group of babies enjoys some favorite foods--along with making as big as mess on their faces as possible while they eat. On board pages.,Children's Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.8325161337852478,0.8082749247550964,0.11169015616178513,0.07876548916101456
9780439436564,0439436567,Drowned Wednesday,,Garth Nix,Juvenile Fiction,http://books.google.com/books/content?id=vlXIzgK7ocIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Wednesday has rolled around, and Arthur Penhaligon has an invitation to return to the House that he can't refuse. Drowned Wednesday has sent a ship to pick him up from the hospital ... even though his hometown is miles from any ocean.",2006.0,3.86,389.0,22909.0,0,19.0,42,Drowned Wednesday,"9780439436564 Wednesday has rolled around, and Arthur Penhaligon has an invitation to return to the House that he can't refuse. Drowned Wednesday has sent a ship to pick him up from the hospital ... even though his hometown is miles from any ocean.",Children's Fiction,0.6503295302391052,0.21644413471221924,0.05136279761791229,0.05316401273012161,0.8597020506858826,0.11169015616178513,0.07876548916101456
9780439440035,0439440033,Hope Springs Eternal,,Kristiana Gregory,Juvenile Fiction,http://books.google.com/books/content?id=5FnzGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Albert, Nessa's old friend from the orphanage, has joined her in Kansas, but things have changed since they have been apart, and Nessa struggles to understand their new relationship.",2005.0,4.26,176.0,128.0,0,20.0,29,Hope Springs Eternal,"9780439440035 Albert, Nessa's old friend from the orphanage, has joined her in Kansas, but things have changed since they have been apart, and Nessa struggles to understand their new relationship.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.9500346183776855,0.07876548916101456
9780439474290,0439474299,Midnight for Charlie Bone,,Jenny Nimmo,Juvenile Fiction,http://books.google.com/books/content?id=Azg3nwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Charlie Bone's life with his widowed mother and two grandmothers undergoes a dramatic change when he discovers that he can hear people in photographs talking and his aunts decide he must change schools and attend the Bloor's Academy for gifted children.,2003.0,3.81,416.0,35714.0,0,22.0,41,Midnight for Charlie Bone,9780439474290 Charlie Bone's life with his widowed mother and two grandmothers undergoes a dramatic change when he discovers that he can hear people in photographs talking and his aunts decide he must change schools and attend the Bloor's Academy for gifted children.,Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.040564414113759995,0.5494767427444458,0.8941521048545837,0.07876548916101456
9780439485876,0439485878,The Seventh Tower,,Garth Nix,Juvenile Fiction,http://books.google.com/books/content?id=MaYVLILy7xoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tal has spent his whole life in the darkness. He knows nothing else of the world. Far below the Castle, there lives an Icecarl warrior named Milla. Her fate and Tal's are irreversibly linked. Together they will discover the secrets behind the veil and the forces desperately trying to tear it apart.",2004.0,4.12,649.0,61.0,0,21.0,52,The Seventh Tower,"9780439485876 Tal has spent his whole life in the darkness. He knows nothing else of the world. Far below the Castle, there lives an Icecarl warrior named Milla. Her fate and Tal's are irreversibly linked. Together they will discover the secrets behind the veil and the forces desperately trying to tear it apart.",Children's Fiction,0.14451409876346588,0.16613103449344635,0.137080579996109,0.040564414113759995,0.74123615026474,0.780082106590271,0.3509144186973572
9780439554893,0439554896,Harry Potter and the Chamber of Secrets,,J. K. Rowling;Mary GrandPre,Juvenile Fiction,http://books.google.com/books/content?id=h2Y-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the Chamber of Secrets is opened again at the Hogwarts School for Witchcraft and Wizardry, second-year student Harry Potter finds himself in danger from a dark power that has once more been released on the school.",2003.0,4.41,352.0,6267.0,0,22.0,37,Harry Potter and the Chamber of Secrets,"9780439554893 When the Chamber of Secrets is opened again at the Hogwarts School for Witchcraft and Wizardry, second-year student Harry Potter finds himself in danger from a dark power that has once more been released on the school.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.9882141351699829,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439569729,0439569729,SCHOLASTIC SUCCESS WITH 4TH GRADE(WORKBOOK),,Terry Cooper,Education,http://books.google.com/books/content?id=b-EBHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"416 bright, colorful pages that give kids practice in the skills every 4th grader needs to be successful. Includes addition and subtraction, multiplication and division, fractions and decimals, problem solving, number concepts, reading comprehension, writing, grammar, maps, and lots more. For use with Grade 4.",2003.0,4.57,416.0,7.0,0,22.0,45,SCHOLASTIC SUCCESS WITH 4TH GRADE(WORKBOOK),"9780439569729 416 bright, colorful pages that give kids practice in the skills every 4th grader needs to be successful. Includes addition and subtraction, multiplication and division, fractions and decimals, problem solving, number concepts, reading comprehension, writing, grammar, maps, and lots more. For use with Grade 4.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.6633632779121399,0.9301065802574158,0.11169015616178513,0.07876548916101456
9780439629393,043962939X,Let Down Your Hair,,Jane B. Mason;Sarah Hines-Stephens,Juvenile Fiction,http://books.google.com/books/content?id=sj85HQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Rapunzel is jealous when Prince Val begins ignoring her in favor of Rose, and she faces trouble when witch Madame Gothel discovers that she has been sneaking out of the tower to attend Princess School.",2004.0,3.83,144.0,446.0,0,21.0,35,Let Down Your Hair,"9780439629393 Rapunzel is jealous when Prince Val begins ignoring her in favor of Rose, and she faces trouble when witch Madame Gothel discovers that she has been sneaking out of the tower to attend Princess School.",Children's Fiction,0.270858496427536,0.10400672256946564,0.4487442076206207,0.040564414113759995,0.5494767427444458,0.21127235889434814,0.07876548916101456
9780439650366,0439650364,Werewolves Don't Run For President,,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,,There are some pretty weird grown-ups living in Bailey City. But could the presidential candidate visiting town really be . . . a werewolf? The Bailey School kids are going to find out!,2004.0,3.87,96.0,254.0,0,21.0,33,Werewolves Don't Run For President,9780439650366 There are some pretty weird grown-ups living in Bailey City. But could the presidential candidate visiting town really be . . . a werewolf? The Bailey School kids are going to find out!,Children's Fiction,0.10218352824449539,0.7325295209884644,0.7027426362037659,0.06789149343967438,0.5692158341407776,0.061911690980196,0.31086188554763794
9780439651363,0439651360,Chasing the Falconers,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=ZnDBPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With their parents facing life in prison, Aidan and Meg Falconer race against time to evade the authorities and an unknown attacker to prove their innocence.",2005.0,4.05,154.0,4511.0,0,20.0,26,Chasing the Falconers,"9780439651363 With their parents facing life in prison, Aidan and Meg Falconer race against time to evade the authorities and an unknown attacker to prove their innocence.",Children's Fiction,0.1571541726589203,0.10400672256946564,0.21206653118133545,0.040564414113759995,0.5494767427444458,0.5323817729949951,0.07876548916101456
9780439651370,0439651379,The Fugitive Factor,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=xebUNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Having just broken out of a juvenile detention facility, Aiden and Meg live a life on the run while trying to find evidence that will free their parents from a life sentence in prison.",2005.0,4.13,160.0,2464.0,0,20.0,34,The Fugitive Factor,"9780439651370 Having just broken out of a juvenile detention facility, Aiden and Meg live a life on the run while trying to find evidence that will free their parents from a life sentence in prison.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.1832694113254547,0.5528029799461365,0.17267078161239624,0.07876548916101456
9780439651394,0439651395,The Stowaway Solution,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=vD3VPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the chase gets too intense on land, Aiden and Meg Falconer, fugitives from the FBI and running away from a killer, stow away on a sea bound freighter, but the crew becomes suspicious and a monster storm is on the way.",2005.0,4.11,160.0,2006.0,0,20.0,42,The Stowaway Solution,"9780439651394 When the chase gets too intense on land, Aiden and Meg Falconer, fugitives from the FBI and running away from a killer, stow away on a sea bound freighter, but the crew becomes suspicious and a monster storm is on the way.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.9352417588233948,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439651400,0439651409,Public Enemies,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=zT2qowRsRhUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As Aiden and Meg Falconer have been chased from state to state by the FBI while trying to prove their parents innocent of a crime, the killer they know only as Hairless Joe has drawn near, and so has the truth they seek.",2005.0,4.19,150.0,2024.0,0,20.0,43,Public Enemies,"9780439651400 As Aiden and Meg Falconer have been chased from state to state by the FBI while trying to prove their parents innocent of a crime, the killer they know only as Hairless Joe has drawn near, and so has the truth they seek.",Children's Fiction,0.10454288125038147,0.10400672256946564,0.47183170914649963,0.040564414113759995,0.5494767427444458,0.2778928875923157,0.07876548916101456
9780439651417,0439651417,Hunting the Hunter,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=NXKQGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Aiden and Meg Falconer discover that Hairless Joe, a killer and madman, holds the key to freeing their parents from prison, they decide to try and trap him, despite the dangers.",2006.0,4.21,151.0,1892.0,0,19.0,32,Hunting the Hunter,"9780439651417 When Aiden and Meg Falconer discover that Hairless Joe, a killer and madman, holds the key to freeing their parents from prison, they decide to try and trap him, despite the dangers.",Children's Fiction,0.23262204229831696,0.10400672256946564,0.4720931351184845,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439681360,0439681367,Underworld,,Jude Watson,Juvenile Fiction,http://books.google.com/books/content?id=b2lvGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ferus Olin, a former Jedi apprentice, journeys through the underworld of the planet Coruscant in order to rescue a Jedi who is imprisoned in the Jedi Temple by the Empire.",2005.0,3.96,160.0,799.0,0,20.0,30,Underworld,"9780439681360 Ferus Olin, a former Jedi apprentice, journeys through the underworld of the planet Coruscant in order to rescue a Jedi who is imprisoned in the Jedi Temple by the Empire.",Children's Fiction,0.06535961478948593,0.32849442958831787,0.2292977124452591,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780439682589,0439682584,Harry Potter,"5 Years of Magic, Adventure, and Mystery at Hogwarts",J. K. Rowling,Juvenile Fiction,http://books.google.com/books/content?id=DAAAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The first five years of Harry Potter magic are captured in a boxed set which includes The Sorcerer's Stone, The Chamber of Secrets, The Prisoner of Azkaban, The Goblet of Fire, and The Order of the Phoenix. Simultaneous.",2004.0,4.78,2690.0,38872.0,0,21.0,38,"Harry Potter: 5 Years of Magic, Adventure, and Mystery at Hogwarts","9780439682589 The first five years of Harry Potter magic are captured in a boxed set which includes The Sorcerer's Stone, The Chamber of Secrets, The Prisoner of Azkaban, The Goblet of Fire, and The Order of the Phoenix. Simultaneous.",Children's Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.06791377067565918,0.8834929466247559,0.11169015616178513,0.16152285039424896
